Id,SalePrice
1461,-0.686228418347
1462,-0.143866162585
1463,0.235899640921
1464,0.285221150852
1465,0.320022867384
1466,0.0872269855299
1467,0.116748248737
1468,-0.0523285896096
1469,0.179974699577
1470,-0.761619170002
1471,0.328789495231
1472,-1.38429575643
1473,-1.22325463219
1474,-0.281658259929
1475,-0.797161386662
1476,2.24777123401
1477,1.04084775599
1478,1.39436377668
1479,1.20216441823
1480,3.17434620818
1481,1.73143214864
1482,0.490267919939
1483,0.133149298243
1484,-0.0383660973195
1485,0.12698305416
1486,0.349820150814
1487,1.82654770354
1488,0.857811755147
1489,0.502858405346
1490,0.614126719852
1491,0.271140586937
1492,-1.35595346467
1493,0.174318708195
1494,1.36450747806
1495,1.33453884099
1496,0.791910311271
1497,0.168551736006
1498,-0.130766340133
1499,-0.190621212324
1500,-0.29054578617
1501,0.0685726397941
1502,-0.366565206376
1503,1.43763156449
1504,0.839119387023
1505,0.652348507254
1506,0.138876644236
1507,1.02323366668
1508,0.363843362801
1509,-0.176819538733
1510,-0.387067608338
1511,-0.413912456951
1512,0.0106840503628
1513,-0.368196265631
1514,0.000858694954544
1515,0.354747366891
1516,-0.250183695016
1517,-0.121136808676
1518,-0.593613795584
1519,0.729502558667
1520,-0.546950635823
1521,-0.485381757134
1522,-0.0700523476685
1523,-0.873637880669
1524,-0.765121160004
1525,-0.740810837529
1526,-0.804558330171
1527,-1.1345630633
1528,-0.648471646151
1529,-0.307269051373
1530,0.00825077628273
1531,-0.955164315139
1532,-1.25646316271
1533,-0.338001167241
1534,-0.756199414237
1535,-0.181645447775
1536,-0.910803410248
1537,-1.90353961591
1538,-0.272860127256
1539,0.230126450059
1540,-1.08263129652
1541,-0.464398006182
1542,-0.394902862222
1543,0.567481010646
1544,-1.81978333881
1545,-1.04467798841
1546,-0.698352774259
1547,-0.511590298285
1548,-0.559728920177
1549,-1.05803484213
1550,-0.449069403001
1551,-0.947042735563
1552,-0.297232992209
1553,-0.231821521438
1554,-1.01477324648
1555,0.0307877474062
1556,-1.53084384956
1557,-0.940068492366
1558,-1.44323482512
1559,-1.65108756067
1560,-0.569374091923
1561,-0.436736642863
1562,-0.65342773629
1563,-0.798173766061
1564,-0.150050113825
1565,-0.341151492698
1566,0.716581939033
1567,-1.76039683646
1568,0.6499026381
1569,-0.324188890982
1570,-0.530870114704
1571,-0.866086714384
1572,-0.337328073641
1573,0.981391123897
1574,-0.847477455382
1575,0.57978810776
1576,0.808732592815
1577,0.366332531716
1578,-0.448298398975
1579,-0.375805898627
1580,0.302934026154
1581,-0.285619663451
1582,-0.714677783115
1583,1.73450999646
1584,0.753577748057
1585,-0.45930240357
1586,-1.87299960515
1587,-1.1116976981
1588,-0.241275916946
1589,-1.16693447492
1590,-0.569299879485
1591,-1.2666145756
1592,-0.811946489281
1593,-0.780334796179
1594,-0.562575640294
1595,-0.900998818798
1596,0.908174636002
1597,0.152452718866
1598,0.395409798668
1599,0.0133787958383
1600,0.0443052783137
1601,-1.9464294345
1602,-0.807601410876
1603,-1.83061777708
1604,1.24919623729
1605,0.848142719983
1606,-0.0523813297241
1607,-0.0653406970757
1608,0.403441402142
1609,0.306077336296
1610,-0.236484986187
1611,-0.453195041161
1612,-0.00584036307272
1613,-0.0645805357513
1614,-0.774143264064
1615,-1.49647022322
1616,-1.83907928536
1617,-1.3989908569
1618,-0.695193947262
1619,-0.559792586149
1620,-0.0516432438172
1621,-0.426476986631
1622,-0.37260130217
1623,1.23585162942
1624,0.527906823137
1625,-0.672054807805
1626,-0.143019804268
1627,0.226678803391
1628,1.2371429965
1629,0.0989735501418
1630,2.17663305767
1631,0.533658362058
1632,0.943077110778
1633,0.065108015862
1634,0.250097350237
1635,0.102939828228
1636,-0.143988144775
1637,0.288632557064
1638,0.30974188414
1639,0.146275605186
1640,1.08460643661
1641,0.078277944342
1642,0.759080743667
1643,0.723106127985
1644,0.769547664079
1645,0.33430079527
1646,-0.197082071094
1647,-0.14482496673
1648,-0.534020078793
1649,-0.51756249988
1650,-0.859723939125
1651,-0.824012387538
1652,-1.40137688663
1653,-1.32539223316
1654,-0.307588326371
1655,-0.389194933877
1656,-0.346996210011
1657,-0.29528472395
1658,-0.33978753035
1659,-0.635992809821
1660,-0.29552882632
1661,2.68573635739
1662,2.30549414299
1663,2.2396018261
1664,3.04255521247
1665,1.60917041328
1666,1.73286291216
1667,1.98216782651
1668,1.76649216916
1669,1.43360309017
1670,1.9887046416
1671,1.11443526316
1672,2.87013649707
1673,1.35737227041
1674,0.943772117506
1675,0.296948229313
1676,0.272187440142
1677,0.662091975965
1678,3.05486916015
1679,2.11914493136
1680,1.94985222851
1681,0.898090617718
1682,1.58234540072
1683,0.1416262706
1684,0.0197953823159
1685,0.0264420521985
1686,-0.00848764224224
1687,-0.00248310237295
1688,0.253205959018
1689,0.264445954263
1690,0.256420766694
1691,0.139759120032
1692,0.968301693571
1693,0.0247695574272
1694,0.168869813091
1695,-0.0496321376948
1696,1.14009456972
1697,0.0155248404133
1698,2.02397655345
1699,1.68718221329
1700,0.943220886313
1701,1.11108080708
1702,1.05819976423
1703,1.02413595733
1704,1.31543241616
1705,0.701346914726
1706,2.85748975768
1707,0.61644615591
1708,0.508776449758
1709,1.26289931454
1710,0.668113165487
1711,0.996075077771
1712,1.0823895757
1713,1.1961056885
1714,0.712003803343
1715,0.461630314917
1716,0.23339159228
1717,-0.00440781753662
1718,-0.45563382525
1719,0.441554425227
1720,0.977303245397
1721,-0.0557481403877
1722,-0.659522139861
1723,-0.204846716941
1724,0.567515700648
