Id,SalePrice
1461,125232.965087
1462,167298.007641
1463,184925.533704
1464,190321.000128
1465,186728.820644
1466,171154.322514
1467,172703.149511
1468,164061.138979
1469,191091.63836
1470,125952.292972
1471,195813.344982
1472,96658.1983923
1473,98947.9436682
1474,152906.93031
1475,120032.218792
1476,385003.105671
1477,255960.89745
1478,295626.382888
1479,272404.531499
1480,528256.613657
1481,309020.130707
1482,207784.379721
1483,172292.512202
1484,164054.208834
1485,182659.664614
1486,192419.111743
1487,353311.033974
1488,232350.670302
1489,204759.672491
1490,234600.901806
1491,193591.026149
1492,89985.1639487
1493,184735.742746
1494,295675.817762
1495,270582.156798
1496,231479.231461
1497,186335.812849
1498,163626.139975
1499,164005.546827
1500,153869.815696
1501,174683.771066
1502,152459.054679
1503,308126.539676
1504,246864.728635
1505,225947.372696
1506,178683.3105
1507,251995.869603
1508,188294.545309
1509,157648.532883
1510,144444.285594
1511,142253.200555
1512,174881.965748
1513,140500.170908
1514,167558.960536
1515,213735.299328
1516,151817.728476
1517,169119.682657
1518,136630.120805
1519,226914.399614
1520,130708.278312
1521,133150.51985
1522,173724.523152
1523,111347.425405
1524,122345.561493
1525,122439.120907
1526,117527.967138
1527,109086.463325
1528,131412.441049
1529,148898.424915
1530,170831.499487
1531,103734.483692
1532,97058.4537802
1533,149686.605902
1534,125053.410168
1535,148734.388104
1536,107357.965319
1537,70164.962637
1538,170864.981081
1539,205809.266936
1540,110962.375914
1541,139461.681592
1542,141620.52634
1543,213275.671757
1544,75431.1685478
1545,110308.506473
1546,136558.634193
1547,141544.387555
1548,141386.768456
1549,117184.464139
1550,142921.546534
1551,118676.611737
1552,162828.807234
1553,166220.356921
1554,109998.539188
1555,165938.526962
1556,79421.0042188
1557,107887.707958
1558,98132.1215382
1559,73651.9904543
1560,125524.472407
1561,135741.946538
1562,129480.505931
1563,121958.214842
1564,158236.455195
1565,147193.772784
1566,226593.917274
1567,68289.8969072
1568,218536.084175
1569,135155.214783
1570,143898.337242
1571,115100.739502
1572,146496.344772
1573,250052.632366
1574,117306.005953
1575,226282.235734
1576,227559.667063
1577,192531.263632
1578,147254.462241
1579,147344.706848
1580,193196.400122
1581,157810.618975
1582,125644.070232
1583,337192.39066
1584,222644.86611
1585,138234.543408
1586,73776.3870711
1587,99449.3480947
1588,154185.023968
1589,99739.4298514
1590,129825.273286
1591,90556.2805725
1592,116034.81113
1593,132478.556356
1594,136497.474559
1595,111643.972255
1596,228099.527816
1597,185356.055874
1598,203111.445296
1599,187713.670971
1600,179100.247221
1601,77313.7031519
1602,121183.176681
1603,71525.831099
1604,276590.101646
1605,247655.539918
1606,165661.919732
1607,178390.795266
1608,212459.399313
1609,188360.682707
1610,144211.473518
1611,135652.888973
1612,173908.492976
1613,167170.728619
1614,129133.820756
1615,92455.4147696
1616,68883.8654703
1617,96418.5488447
1618,123032.212774
1619,137823.6225
1620,170614.272125
1621,134272.476746
1622,137920.843671
1623,280155.463822
1624,207289.822833
1625,132555.876421
1626,161867.161932
1627,183462.118007
1628,273118.581855
1629,178536.67367
1630,384917.432281
1631,224810.287813
1632,237878.912569
1633,173056.497899
1634,191925.794791
1635,178806.380819
1636,160649.900052
1637,200365.812085
1638,200982.843054
1639,176929.813211
1640,245862.819109
1641,176227.751916
1642,229309.242038
1643,227245.843059
1644,235801.315683
1645,196671.438273
1646,158815.982206
1647,160939.851972
1648,131138.701821
1649,137015.16937
1650,118582.281508
1651,123615.665031
1652,98772.7631841
1653,99072.2509808
1654,145361.25408
1655,142830.943321
1656,146734.414048
1657,147079.51287
1658,147516.278313
1659,124906.747052
1660,153197.524792
1661,472083.116382
1662,395935.582686
1663,401286.759368
1664,559645.146328
1665,319563.750822
1666,297076.849993
1667,370467.027562
1668,331191.255571
1669,300660.655425
1670,348577.266756
1671,252631.562974
1672,502733.307656
1673,301306.55283
1674,245547.98823
1675,188209.916924
1676,189557.468579
1677,218498.430685
1678,565162.340266
1679,412927.402117
1680,328640.255826
1681,259957.339946
1682,313072.617254
1683,176364.808192
1684,174043.761364
1685,172153.214852
1686,165762.743089
1687,168182.79433
1688,189035.635693
1689,197633.296962
1690,197651.121345
1691,188341.095506
1692,276057.200403
1693,169244.01058
1694,181220.234723
1695,165544.253414
1696,270702.883903
1697,168271.64471
1698,363030.684554
1699,318233.113244
1700,246120.218693
1701,257226.955625
1702,254831.739435
1703,247578.609451
1704,280708.352369
1705,234642.895101
1706,512265.457956
1707,218304.293938
1708,205973.733882
1709,285294.460512
1710,228026.647092
1711,262230.761581
1712,254360.782953
1713,272091.108447
1714,222458.3519
1715,213365.308764
1716,185256.796186
1717,174885.361109
1718,137800.491754
1719,200856.663051
1720,247085.946158
1721,169959.773179
1722,131506.98389
1723,156397.225986
1724,220479.799627
1725,238843.534812
1726,188752.715628
1727,157589.822384
1728,171589.164223
1729,164340.446579
1730,160365.899124
1731,118371.073648
1732,132918.475568
1733,121600.688468
1734,123674.903576
1735,132328.79086
1736,115478.037714
1737,337369.800325
1738,225374.055955
1739,271452.381726
1740,240449.279612
1741,203483.625839
1742,171731.967181
1743,174459.839751
1744,314376.991944
1745,228947.686934
1746,215313.006534
1747,217658.452443
1748,221778.331692
1749,151996.228806
1750,128538.016746
1751,232258.401488
1752,119393.99719
1753,154951.944839
1754,199739.974963
1755,168609.970359
1756,132753.318286
1757,120960.65982
1758,149164.802583
1759,158831.537313
1760,165725.826985
1761,142461.565952
1762,192462.219702
1763,168506.601329
1764,116343.810668
1765,193139.711049
1766,185451.223595
1767,217701.599569
1768,147553.585987
1769,175253.026941
1770,153436.359133
1771,129396.784086
1772,133046.593143
1773,128069.821614
1774,134259.450152
1775,142098.758068
1776,124352.854621
1777,114816.641976
1778,146104.129729
1779,123150.741241
1780,168361.871948
1781,131690.262639
1782,95713.2630937
1783,140019.321483
1784,109469.892944
1785,124202.989714
1786,163046.379732
1787,165926.738148
1788,58197.0677097
1789,100913.873685
1790,79870.9117423
1791,196242.796084
1792,157151.96801
1793,130131.915044
1794,151949.800255
1795,130588.868643
1796,123671.471053
1797,112769.801925
1798,125850.060804
1799,114140.458701
1800,140040.1761
1801,129009.877476
1802,128864.761253
1803,151013.960221
1804,143678.19629
1805,139749.080027
1806,118220.497433
1807,131702.35852
1808,133313.916838
1809,124158.126652
1810,144309.323209
1811,92258.948862
1812,94672.3337013
1813,124408.056584
1814,92006.590069
1815,52517.6033451
1816,96815.1020422
1817,113238.033406
1818,160234.701467
1819,126897.164158
1820,39286.7359998
1821,105176.272956
1822,150880.752061
1823,29653.6184584
1824,138698.890856
1825,136671.292753
1826,110214.756614
1827,100307.379646
1828,144793.199566
1829,113459.192032
1830,137142.511848
1831,154411.131965
1832,66731.6392569
1833,152637.629342
1834,123132.687921
1835,140087.817222
1836,124099.206538
1837,90658.8250922
1838,124946.720889
1839,86424.9515731
1840,163553.772696
1841,142812.189653
1842,83066.3926563
1843,138559.443631
1844,143131.101377
1845,138173.342189
1846,150569.048639
1847,173507.975357
1848,51314.1342021
1849,112870.028595
1850,117120.104751
1851,155416.50357
1852,126195.518192
1853,128638.895511
1854,175883.568164
1855,145908.931556
1856,223037.626686
1857,158498.85432
1858,136812.759833
1859,117891.4185
1860,140270.633667
1861,118221.509231
1862,308957.088014
1863,303311.151709
1864,303343.982875
1865,338235.949744
1866,338030.616467
1867,244699.367799
1868,294216.833761
1869,200521.02626
1870,238233.481861
1871,260492.21401
1872,171608.071029
1873,232327.513386
1874,147031.674933
1875,203130.634974
1876,190475.423501
1877,215239.327743
1878,202255.828591
1879,132102.81882
1880,132462.150067
1881,228139.192207
1882,246389.853856
1883,191470.314336
1884,207232.981073
1885,243945.611839
1886,298063.66548
1887,206823.735645
1888,277318.329495
1889,162624.8815
1890,119632.634776
1891,133059.248604
1892,104265.738239
1893,128389.492776
1894,129183.326549
1895,139939.876902
1896,126458.041874
1897,114151.641456
1898,120616.533753
1899,159508.35155
1900,158136.232265
1901,168767.870392
1902,146926.492049
1903,214923.161956
1904,154279.008151
1905,195611.992252
1906,177872.850077
1907,204323.632641
1908,109066.392082
1909,130388.651322
1910,115959.918802
1911,214932.270029
1912,313201.625269
1913,141207.255813
1914,50151.5059452
1915,328726.035551
1916,65458.8621573
1917,252868.704932
1918,141090.610587
1919,164510.842805
