Id,SalePrice
1461,133034.1875
1462,161567.28125
1463,192419.625
1464,200522.15625
1465,185763.609375
1466,171341.984375
1467,166527.296875
1468,166431.609375
1469,185728.4375
1470,126391.710938
1471,190214.640625
1472,99674.9921875
1473,100783.390625
1474,154209.484375
1475,118820.734375
1476,400951.84375
1477,257795.015625
1478,296255.0625
1479,248193.59375
1480,503270.0625
1481,341119.71875
1482,209029.84375
1483,173937.328125
1484,176552.65625
1485,174067.0
1486,192535.625
1487,344823.0
1488,231265.796875
1489,213026.09375
1490,227733.296875
1491,188030.671875
1492,94236.9140625
1493,190922.140625
1494,281586.09375
1495,260083.484375
1496,231212.640625
1497,178555.96875
1498,171569.859375
1499,162305.203125
1500,158058.984375
1501,174924.703125
1502,144886.03125
1503,300588.28125
1504,228058.515625
1505,219785.875
1506,184029.84375
1507,260668.53125
1508,194096.4375
1509,158082.15625
1510,143987.796875
1511,143947.34375
1512,165930.140625
1513,151202.40625
1514,161937.53125
1515,214772.9375
1516,150401.328125
1517,164674.25
1518,136837.5625
1519,229806.90625
1520,134275.0625
1521,135043.0
1522,162173.5625
1523,114888.828125
1524,125729.875
1525,123784.265625
1526,119148.40625
1527,99144.4765625
1528,130957.53125
1529,151162.671875
1530,170416.265625
1531,99895.28125
1532,98036.796875
1533,145606.625
1534,121017.023438
1535,154879.90625
1536,113650.703125
1537,74163.0625
1538,165012.28125
1539,205263.8125
1540,95652.3125
1541,139530.71875
1542,148231.171875
1543,213010.0
1544,73912.609375
1545,111030.414062
1546,130048.445312
1547,142404.59375
1548,139818.671875
1549,111070.21875
1550,141663.46875
1551,109156.3125
1552,144907.125
1553,164870.328125
1554,113528.984375
1555,172953.515625
1556,75511.8828125
1557,113692.1875
1558,100921.9375
1559,71073.15625
1560,123098.320312
1561,137527.421875
1562,130064.984375
1563,123885.0625
1564,157375.34375
1565,153177.671875
1566,234408.625
1567,70630.5703125
1568,224153.375
1569,148903.359375
1570,148787.078125
1571,120715.390625
1572,145402.484375
1573,259944.03125
1574,116041.867188
1575,229203.890625
1576,239441.875
1577,201216.84375
1578,152069.453125
1579,147663.5
1580,194972.171875
1581,163776.84375
1582,124912.03125
1583,329576.84375
1584,231897.78125
1585,138732.640625
1586,71569.1875
1587,93851.40625
1588,155452.03125
1589,93522.1640625
1590,130153.453125
1591,88416.375
1592,121976.296875
1593,124410.460938
1594,153907.09375
1595,111977.125
1596,240383.796875
1597,190071.046875
1598,202831.8125
1599,182896.078125
1600,180274.890625
1601,75300.765625
1602,125527.75
1603,79029.65625
1604,276331.40625
1605,230251.671875
1606,165716.921875
1607,166993.90625
1608,206754.484375
1609,193550.71875
1610,152054.421875
1611,140709.515625
1612,171599.734375
1613,166681.3125
1614,123526.070312
1615,87636.3203125
1616,68364.328125
1617,92590.9453125
1618,125422.351562
1619,136673.53125
1620,171239.328125
1621,140632.03125
1622,149225.140625
1623,281216.25
1624,213089.921875
1625,130456.90625
1626,160980.3125
1627,192342.359375
1628,275164.84375
1629,173140.09375
1630,387129.90625
1631,222175.265625
1632,247351.5625
1633,167983.546875
1634,185861.140625
1635,173998.265625
1636,162212.84375
1637,189196.640625
1638,191230.828125
1639,182966.703125
1640,247038.390625
1641,177171.71875
1642,232599.375
1643,216536.109375
1644,224682.8125
1645,202873.296875
1646,155204.1875
1647,160457.09375
1648,132901.78125
1649,139228.265625
1650,118233.804688
1651,116994.398438
1652,97257.5625
1653,97901.4453125
1654,147412.171875
1655,142043.0
1656,146987.78125
1657,147553.28125
1658,143664.53125
1659,126642.84375
1660,155262.453125
1661,461520.84375
1662,395636.53125
1663,383683.21875
1664,424621.96875
1665,328171.9375
1666,320648.59375
1667,366994.375
1668,340344.625
1669,283810.28125
1670,352965.25
1671,258199.359375
1672,493662.5625
1673,310835.875
1674,247075.859375
1675,197620.828125
1676,194817.640625
1677,227577.40625
1678,494153.9375
1679,383844.84375
1680,345097.75
1681,258850.875
1682,299636.46875
1683,176778.921875
1684,167152.5625
1685,164267.921875
1686,166905.015625
1687,167503.046875
1688,189863.25
1689,191270.140625
1690,189244.09375
1691,179075.484375
1692,247156.828125
1693,169861.125
1694,182006.0
1695,165096.59375
1696,267549.8125
1697,172956.5625
1698,363171.96875
