Id,SalePrice
1461,120975.804682
1462,159048.795515
1463,181591.395446
1464,194183.747445
1465,191019.644765
1466,172848.193102
1467,166452.168402
1468,167815.290376
1469,188627.49086
1470,121947.266082
1471,182080.496286
1472,95520.5593107
1473,95033.7355944
1474,146823.882004
1475,118566.940952
1476,402171.173062
1477,256736.387603
1478,304789.857369
1479,305033.343184
1480,494800.049598
1481,321367.577248
1482,219362.329273
1483,175829.417069
1484,168960.735181
1485,183371.238045
1486,193853.927293
1487,343580.680007
1488,234806.00665
1489,199235.573696
1490,219419.241637
1491,194272.190497
1492,92762.001982
1493,181853.064576
1494,287539.222219
1495,278318.616398
1496,226231.46299
1497,179500.719121
1498,168091.501731
1499,160876.505898
1500,155930.118351
1501,170824.538853
1502,156631.156937
1503,298520.133927
1504,236432.385329
1505,222728.991133
1506,186354.1664
1507,238956.102485
1508,197489.343254
1509,157125.887323
1510,143480.038479
1511,142025.865182
1512,169025.851174
1513,135978.285733
1514,146725.901655
1515,214507.458386
1516,150293.365734
1517,167089.669584
1518,138086.29995
1519,211205.320159
1520,131489.468633
1521,134910.590118
1522,169391.629458
1523,115460.486584
1524,119124.236597
1525,120170.962332
1526,118117.598577
1527,107059.738758
1528,125789.252977
1529,150073.412895
1530,173220.831164
1531,122194.662825
1532,97579.0962664
1533,136657.429968
1534,122672.470373
1535,149150.835325
1536,111736.085361
1537,66607.1317376
1538,163544.249121
1539,208006.231449
1540,119574.473051
1541,145696.562136
1542,139327.929084
1543,210933.618627
1544,79340.1407777
1545,105600.025656
1546,131789.008363
1547,140816.42873
1548,134083.502856
1549,111230.592135
1550,138484.133288
1551,108923.677254
1552,147009.432965
1553,154006.79731
1554,113455.703509
1555,170900.142816
1556,92156.7449071
1557,96492.5712422
1558,94168.9525726
1559,83960.0173334
1560,131688.536767
1561,132763.312266
1562,133003.305542
1563,119993.361012
1564,158114.183482
1565,146718.53949
1566,223778.4563
1567,71559.1401991
1568,220180.715999
1569,138614.1295
1570,141747.059287
1571,124353.897203
1572,140797.541067
1573,254853.761522
1574,121325.973276
1575,221374.36161
1576,226608.450048
1577,202257.720038
1578,144822.716629
1579,142499.001215
1580,193391.212669
1581,158161.821427
1582,125715.381155
1583,303678.584102
1584,225390.978702
1585,139805.489137
1586,82371.5969743
1587,99175.4199014
1588,153949.410044
1589,93689.0009616
1590,131492.4229
1591,94423.3184894
1592,127993.548642
1593,124799.449729
1594,159644.992241
1595,108697.702689
1596,237344.319069
1597,191071.760853
1598,205131.270161
1599,181775.458123
1600,181217.111566
1601,74579.7278274
1602,105862.505117
1603,85452.054373
1604,270938.362198
1605,242262.748943
1606,167104.699958
1607,168802.516351
1608,217131.866303
1609,191518.307874
1610,149110.187606
1611,144755.496884
1612,172006.119626
1613,161473.352544
1614,122400.408595
1615,92341.3431055
1616,70506.3356575
1617,92526.146012
1618,124597.580347
1619,142322.373822
1620,171907.83477
1621,137584.865766
1622,136110.718449
1623,268360.79675
1624,205267.502825
1625,121623.955267
1626,159696.744694
1627,179338.671132
1628,287368.904987
1629,180630.468074
1630,338372.599662
1631,218885.030892
1632,247047.233746
1633,176660.275353
1634,187648.917139
1635,181324.685439
1636,159206.315249
1637,189025.145712
1638,193172.525253
1639,177590.615299
1640,252341.148952
1641,176888.117169
1642,227638.86659
1643,225254.006179
1644,234551.177953
1645,192123.923474
1646,159091.883798
1647,159591.1693
1648,135320.030024
1649,146249.926909
1650,113320.965213
1651,126345.226022
1652,95347.4559226
1653,99684.3702831
1654,146378.037944
1655,141771.517058
1656,146847.094971
1657,147795.53151
1658,152089.478463
1659,124292.980373
1660,152892.029039
1661,452165.83872
1662,379484.313807
1663,369159.11856
1664,478504.203177
1665,317757.084054
1666,304578.773074
1667,371489.866836
1668,339077.453063
1669,302847.569415
1670,344668.952082
1671,235848.213126
1672,436215.565766
1673,310121.649726
1674,242690.325227
1675,185138.148772
1676,186854.189483
1677,211909.978996
1678,469307.049558
1679,390563.435375
1680,344864.366007
1681,270137.013233
1682,309701.846321
1683,178819.488109
1684,173661.331307
1685,173278.14676
1686,173572.129761
1687,168896.573289
1688,189669.760176
1689,190008.416687
1690,191108.59338
1691,185093.410215
1692,282916.385222
1693,174642.585795
1694,182080.115658
1695,166818.636536
1696,267333.353424
1697,169076.399491
1698,367904.111345
1699,323421.80916
1700,247921.653429
1701,263228.694206
1702,250079.924829
1703,252780.218665
1704,261561.928822
1705,240804.522939
1706,419414.323845
1707,218425.076553
1708,200788.797348
1709,276463.586742
1710,232084.499445
1711,265584.820596
1712,265652.818623
1713,254294.136789
1714,223741.123445
1715,211466.751677
1716,181216.244604
1717,177467.465624
1718,140111.471647
1719,205981.60407
1720,246915.200512
1721,162897.979044
1722,130459.297572
1723,153736.526466
1724,216142.267106
1725,240879.431277
1726,192377.113944
1727,161861.373386
1728,173773.12498
1729,164512.547987
1730,161570.6574
1731,117376.17703
1732,127880.19279
1733,116125.424035
1734,123970.54683
1735,129574.013659
1736,119197.410256
1737,326933.156865
1738,236969.76875
1739,288421.017349
1740,231575.206556
1741,188208.65705
1742,169925.582946
1743,174454.699998
1744,308754.54914
1745,236304.311269
1746,214611.93301
1747,217954.979363
1748,220986.961311
1749,153372.592781
1750,128575.122179
1751,231518.613649
1752,122759.828397
1753,150942.229161
1754,195560.3287
1755,167546.832955
1756,126393.043611
1757,121464.861704
1758,146496.819761
1759,164704.538464
1760,162230.042312
1761,142896.243201
1762,190549.311152
1763,177886.349742
1764,119740.103609
1765,161760.622006
1766,169808.56909
1767,211583.676267
1768,141090.532432
1769,176335.115961
1770,149598.255561
1771,130355.546983
1772,137507.92485
1773,134837.268063
1774,144694.860024
1775,140842.730333
1776,116253.361628
1777,113952.860874
1778,144174.901359
1779,116659.434132
1780,169117.71879
1781,134912.732247
1782,92831.8558219
1783,134655.116338
1784,110879.849611
1785,126469.763971
1786,165184.215786
1787,163940.970727
1788,56055.1484537
1789,103073.604334
1790,86779.3479518
1791,199568.966541
1792,153034.875774
1793,128064.806348
1794,149705.638416
1795,133999.813545
1796,130412.023197
1797,104781.761748
1798,131371.38835
1799,108766.75404
1800,138474.2836
1801,126869.971213
1802,135617.418653
1803,148141.628296
1804,144820.173903
1805,139352.420787
1806,119028.98241
1807,131167.277572
1808,126698.986485
1809,122084.589944
1810,138040.937493
1811,95090.910926
1812,96659.8966663
1813,123172.332847
1814,101992.674227
1815,52297.9480664
1816,102298.638667
1817,114797.482433
1818,154722.38625
1819,128345.70792
1820,50869.9481932
1821,110864.630521
1822,155052.542058
1823,35492.6563999
1824,131151.82127
1825,133028.405051
1826,107558.213937
1827,102774.498272
1828,134431.501143
1829,106124.768429
1830,138294.176347
1831,161209.834004
1832,88137.1147214
1833,138459.573494
1834,123033.274624
1835,133145.397482
1836,119969.24747
1837,89843.885756
1838,123493.097482
1839,91284.1132238
1840,159182.982131
1841,145042.040964
1842,85525.5763402
1843,135240.143168
1844,143642.087665
1845,136719.362743
1846,153164.915833
1847,173274.401141
1848,54777.2867976
1849,114552.815297
1850,121674.853742
1851,154458.109964
1852,127656.52248
1853,140487.095128
1854,175474.460366
1855,163107.614417
1856,214971.002861
1857,170291.546824
1858,136957.194111
1859,118943.660376
1860,146836.478948
1861,119003.58571
1862,305878.686783
1863,301087.975434
1864,301087.975434
1865,359135.766129
1866,345983.328389
1867,234310.380448
1868,290853.93876
1869,191939.089098
1870,225784.798641
1871,280437.489279
1872,174215.934738
1873,232382.674278
1874,139933.452486
1875,197265.023114
1876,193512.495096
1877,199876.114736
1878,210493.415385
1879,137547.174836
1880,130005.297937
1881,225090.078221
1882,251591.59151
1883,191860.120061
1884,201214.498433
1885,245418.426931
1886,290076.3564
1887,199445.261317
1888,248777.066879
1889,166246.390618
1890,127573.702772
1891,132492.136783
1892,105091.4409
1893,134177.501207
1894,125308.042293
1895,149590.695965
1896,127693.833625
1897,116363.385722
1898,111746.35771
1899,162056.829584
1900,148647.91973
1901,175938.734512
1902,142473.809281
1903,214572.923147
1904,148064.850525
1905,193805.49844
1906,171620.685556
1907,206126.729166
1908,106070.154325
1909,132966.786379
1910,121688.044606
1911,205992.44589
1912,327377.344178
1913,146639.830324
1914,55326.3686411
1915,329270.252997
1916,70581.1852071
1917,255978.022163
1918,136200.644097
1919,170070.172896
1920,157194.476464
1921,416211.483093
1922,344822.255636
1923,208749.789237
1924,226812.080576
1925,204812.05533
1926,378371.275363
1927,138022.319347
1928,156980.367568
1929,125245.883304
1930,134177.381517
1931,143503.791672
1932,137891.455344
1933,178284.460312
1934,176451.408227
1935,171810.285555
1936,188921.656488
1937,182535.371157
1938,177486.832446
1939,280682.496086
1940,186975.741839
1941,172171.500887
1942,183887.206456
1943,217493.013392
1944,380105.907831
1945,399518.418372
1946,160842.073351
1947,343388.877963
1948,190006.886163
1949,238906.916411
1950,181415.880615
1951,258699.358105
1952,213442.338523
1953,163492.718581
1954,196754.772553
1955,135108.756329
1956,287902.313149
1957,160560.93942
1958,291574.072583
1959,141607.155725
1960,121002.256922
1961,122535.205759
1962,94562.9811419
1963,100375.339679
1964,107703.049439
1965,146875.155382
1966,141154.7409
1967,284185.228928
1968,436488.487731
1969,398414.190998
1970,437915.736335
1971,419220.045988
1972,341619.760876
1973,291479.686363
1974,319913.928098
1975,465314.122977
1976,258534.80673
1977,362476.417697
1978,378062.648233
1979,342649.779621
1980,205200.765762
1981,329629.525496
1982,222340.418829
1983,221496.145562
1984,165627.799218
1985,211695.366913
1986,201206.272927
1987,185155.712312
1988,179270.826392
1989,192487.099234
1990,217590.776208
1991,231766.329547
1992,216362.446124
1993,172032.575664
1994,236822.134287
1995,181897.736181
1996,249735.987639
1997,326721.119147
1998,326938.448303
1999,279088.51447
2000,311503.682185
2001,268239.471736
2002,243728.035929
2003,251292.322551
2004,267353.528641
2005,239955.513624
2006,231715.252672
2007,254409.308317
2008,214441.94635
2009,197424.873491
2010,192651.897697
2011,143742.626601
2012,176055.408897
2013,189667.987581
2014,191699.81476
2015,212112.244633
2016,193733.984075
2017,200348.581281
2018,120582.634796
2019,131989.569036
2020,100664.284173
2021,114448.04305
2022,180612.725206
2023,142305.447896
2024,249685.068145
2025,361299.11132
2026,183127.021991
2027,156230.954215
2028,145808.53321
2029,171405.118671
2030,274599.302048
2031,240266.180115
2032,260388.584451
2033,260878.759482
2034,169350.311479
2035,214154.934674
2036,194288.914309
2037,195844.682066
2038,291577.141887
2039,236923.085491
2040,311356.651313
2041,279684.786697
2042,204376.782268
2043,167399.687499
2044,171187.452647
2045,213479.915093
2046,144882.275305
2047,142571.044367
2048,137131.759897
2049,133341.659328
2050,177682.992899
2051,105316.677324
2052,122692.586104
2053,146178.322278
2054,94916.6652915
2055,163118.37295
2056,137095.281957
2057,120491.302545
2058,226493.777734
2059,134632.901443
2060,159682.482827
2061,164361.819571
2062,129631.468799
2063,122372.270643
2064,141189.563071
2065,116444.68276
2066,162214.048235
2067,129853.030583
2068,145695.555613
2069,82222.8873885
2070,111045.231021
2071,100733.887186
2072,134681.844934
2073,140599.202561
2074,181433.759507
2075,150364.024804
2076,121359.616535
2077,152812.593045
2078,130830.638008
2079,130072.155202
2080,115427.34766
2081,125634.157487
2082,119458.682976
2083,147546.279192
2084,111976.046999
2085,128603.955677
2086,121737.204685
2087,119819.633341
2088,90924.5037057
2089,75130.6739473
2090,131213.570159
2091,110532.645445
2092,132403.527302
2093,128552.444723
2094,125472.751428
2095,144444.266868
2096,74974.5695734
2097,92069.3800215
2098,141391.045683
2099,56198.5442193
2100,92421.0356054
2101,113615.678164
2102,123489.760365
2103,106063.176146
2104,134999.224731
2105,128345.838898
2106,69647.3745771
2107,209767.201885
2108,117106.505685
2109,114014.348011
2110,126914.813513
2111,148853.051456
2112,145825.463674
2113,119753.722339
2114,119984.623814
2115,163036.324333
2116,120769.291649
2117,145220.097832
2118,128993.589173
2119,110711.94158
2120,123911.686987
2121,84416.8676994
2122,115612.421171
2123,92360.5800527
2124,176679.170335
2125,128857.480715
2126,153162.416789
2127,156651.426314
2128,125614.158182
2129,100408.846851
2130,133422.453706
2131,157148.519482
2132,115145.788013
2133,123874.404224
2134,125132.718982
2135,99477.4326498
2136,70193.5209944
2137,116751.998194
2138,129579.716235
2139,148809.261406
2140,138103.457844
2141,142804.825536
2142,133008.582056
2143,144099.827884
2144,117883.533494
2145,139362.654692
2146,155998.126832
2147,146147.836715
2148,139644.460458
2149,144632.111768
2150,229047.316953
2151,122553.589544
2152,191931.03236
2153,164005.235868
2154,107388.227191
2155,140925.593449
2156,259214.249623
2157,223109.434552
2158,239217.770799
2159,207411.522555
2160,177469.028944
2161,241352.031193
2162,395680.327515
2163,363236.935716
2164,256720.003576
2165,193384.286015
2166,149548.639672
2167,208149.769208
2168,201250.748117
2169,202421.526252
2170,214200.272858
2171,147194.871873
2172,140325.501098
2173,165294.711035
2174,228458.18596
2175,285028.77471
2176,306996.358899
2177,242096.997648
2178,217307.640416
2179,140788.326816
2180,206712.506715
2181,208560.269321
2182,231423.892977
2183,193984.523832
2184,122729.171203
2185,121762.846067
2186,140188.072933
2187,155890.266161
2188,158474.672353
2189,313513.434698
2190,82228.523786
2191,71924.6247976
2192,85150.7533407
2193,121862.067076
2194,110501.665319
2195,116365.110797
2196,120758.00189
2197,131687.606751
2198,160263.071572
2199,163042.180615
2200,141164.174023
2201,144517.936205
2202,210277.248039
2203,145862.678549
2204,189128.860785
2205,117447.472719
2206,143583.378339
2207,218442.503436
2208,248942.965276
2209,231370.878029
2210,122075.062351
2211,116866.144082
2212,116980.238139
2213,105397.978687
2214,137543.710363
2215,103142.143083
2216,156878.152864
2217,80992.2106732
2218,68385.5462036
2219,75967.3039881
2220,78520.0061366
2221,330770.847076
2222,266500.146412
2223,298995.384151
2224,206824.360461
2225,126423.33008
2226,179095.821586
2227,196854.993017
2228,275351.06598
2229,247291.875423
2230,148506.011557
2231,218649.831267
2232,181530.826717
2233,178939.8612
2234,239566.39751
2235,220147.629258
2236,261319.217268
2237,321426.694128
2238,198628.074437
2239,114308.230901
2240,161694.674575
2241,152085.168848
2242,127483.177657
2243,127861.938467
2244,103021.620138
2245,106154.2286
2246,143815.034759
2247,111853.43081
2248,126879.688565
2249,129726.641492
2250,139216.729271
2251,145704.909447
2252,172984.200814
2253,156127.540149
2254,173142.956564
2255,177335.594225
2256,184034.129361
2257,212077.970464
2258,165160.864006
2259,173586.600045
2260,154663.865012
2261,195093.360806
2262,216168.883375
2263,369974.428329
2264,477350.947974
2265,205918.761971
2266,329665.44374
2267,359722.08368
2268,409119.918036
2269,156817.910744
2270,191337.423284
2271,215116.290363
2272,192262.970667
2273,162496.305257
